RunTime,ExecutableName
2025-01-21 00:37:43,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-21 00:22:47,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-20 23:52:03,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-20 23:46:06,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-20 23:35:02,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-11 15:36:38,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-21 01:18:32,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-21 01:18:32,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-21 00:22:50,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-21 00:22:51,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-20 23:43:16,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-11 15:38:04,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-11 15:37:59,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-11 15:37:40,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-21 01:55:43,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-21 01:19:22,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-21 00:37:55,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-20 23:52:07,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-20 23:46:44,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-20 23:43:10,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-20 23:43:09,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-20 23:43:08,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-21 01:55:43,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-21 01:19:22,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-21 00:37:55,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-20 23:52:07,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-20 23:46:45,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-20 23:42:48,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-11 15:36:49,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-10 21:02:08,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-21 01:55:40,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-21 01:18:19,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-21 00:37:51,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-20 23:52:04,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-20 23:46:44,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-11 15:36:47,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-10 21:02:07,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-02 17:06:29,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-21 02:00:45,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-21 01:55:44,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-21 01:18:37,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-21 01:18:37,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-21 01:18:25,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-21 00:48:13,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-21 00:42:57,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-21 00:37:56,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-10 21:16:12,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\MSIEXEC.EXE
2025-01-10 20:55:37,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\MSIEXEC.EXE
2025-01-10 20:53:35,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\MSIEXEC.EXE
2025-01-10 20:53:25,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\MSIEXEC.EXE
2025-01-10 20:53:24,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\MSIEXEC.EXE
2025-01-10 20:06:26,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\MSIEXEC.EXE
2025-01-10 20:06:16,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\MSIEXEC.EXE
2025-01-10 20:06:13,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\MSIEXEC.EXE
2025-01-10 21:17:49,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSWOW64\MSIEXEC.EXE
2025-01-10 20:53:55,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSWOW64\MSIEXEC.EXE
2025-01-10 20:06:55,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSWOW64\MSIEXEC.EXE
2025-01-21 01:01:44,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\NET.EXE
2025-01-11 15:58:46,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\NET.EXE
2025-01-04 21:59:20,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\NET.EXE
2025-01-04 21:55:13,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\NET.EXE
2025-01-02 20:30:09,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\NET.EXE
2025-01-02 20:09:13,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\NET.EXE
2024-12-30 12:33:06,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\NET.EXE
2024-12-27 12:05:12,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\NET.EXE
2025-01-21 01:01:45,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\NET1.EXE
2025-01-11 15:58:46,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\NET1.EXE
2025-01-04 21:59:20,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\NET1.EXE
2025-01-04 21:55:13,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\NET1.EXE
2024-12-30 12:33:06,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\NET1.EXE
2024-12-27 12:05:12,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\NET1.EXE
2024-12-27 11:20:16,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\NET1.EXE
2024-12-26 15:15:00,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\NET1.EXE
2025-01-03 15:07:24,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\NETSH.EXE
2025-01-11 16:38:01,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGEN.EXE
2025-01-10 20:22:01,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGEN.EXE
2025-01-10 20:19:39,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGEN.EXE
2025-01-10 19:45:15,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGEN.EXE
2025-01-08 18:46:48,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGEN.EXE
2025-01-04 06:06:52,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGEN.EXE
2025-01-03 13:24:00,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGEN.EXE
2025-01-02 17:25:04,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGEN.EXE
2025-01-11 16:37:49,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\NGEN.EXE
2025-01-10 20:21:30,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\NGEN.EXE
2025-01-10 19:45:15,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\NGEN.EXE
2025-01-08 18:47:08,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\NGEN.EXE
2025-01-04 06:07:03,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\NGEN.EXE
2025-01-03 13:23:31,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\NGEN.EXE
2025-01-02 17:25:00,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\NGEN.EXE
2024-12-31 21:47:09,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\NGEN.EXE
2025-01-11 16:37:48,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\NGENTASK.EXE
2025-01-10 20:22:01,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\NGENTASK.EXE
2025-01-10 20:19:34,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\NGENTASK.EXE
2025-01-10 19:45:30,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\NGENTASK.EXE
2025-01-08 18:46:42,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\NGENTASK.EXE
2025-01-04 06:06:44,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\NGENTASK.EXE
2025-01-03 13:25:10,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\NGENTASK.EXE
2025-01-03 13:22:29,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\NGENTASK.EXE
2025-01-11 16:37:48,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGENTASK.EXE
2025-01-10 20:22:02,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGENTASK.EXE
2025-01-10 20:19:34,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGENTASK.EXE
2025-01-10 19:45:34,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGENTASK.EXE
2025-01-08 18:47:13,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGENTASK.EXE
2025-01-04 06:06:44,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGENTASK.EXE
2025-01-03 13:25:09,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGENTASK.EXE
2025-01-03 13:22:48,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGENTASK.EXE
2025-01-21 01:56:08,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\NOTEPAD.EXE
2025-01-21 00:09:54,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\NOTEPAD.EXE
2025-01-11 15:39:13,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\NOTEPAD.EXE
2025-01-11 15:39:14,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\NOTEPAD.EXE
2025-01-11 15:39:14,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\NOTEPAD.EXE
2025-01-11 15:39:14,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\NOTEPAD.EXE
2025-01-10 21:46:10,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\NOTEPAD.EXE
2025-01-10 21:41:26,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\NOTEPAD.EXE
2024-10-16 20:51:50,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES\COMMON FILES\MICROSOFT SHARED\CLICKTORUN\OFFICEC2RCLIENT.EXE
2025-01-20 12:28:18,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES\COMMON FILES\MICROSOFT SHARED\CLICKTORUN\OFFICECLICKTORUN.EXE
2025-01-21 01:55:32,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ALPHA\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\ONEDRIVE.EXE
2025-01-21 01:22:38,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ALPHA\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\ONEDRIVE.EXE
2025-01-21 01:18:19,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ALPHA\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\ONEDRIVE.EXE
2025-01-21 00:37:47,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ALPHA\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\ONEDRIVE.EXE
2025-01-21 00:22:33,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ALPHA\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\ONEDRIVE.EXE
2025-01-11 15:36:29,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\ONEDRIVE.EXE
2025-01-10 19:47:22,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\ONEDRIVE.EXE
2025-01-08 18:39:34,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\ONEDRIVE.EXE
2025-01-04 21:51:26,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\ONEDRIVE.EXE
2025-01-03 14:18:03,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\ONEDRIVE.EXE
2025-01-03 13:15:09,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\ONEDRIVE.EXE
2025-01-02 22:15:32,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\ONEDRIVE.EXE
2025-01-02 19:28:11,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\ONEDRIVE.EXE
2025-01-20 23:48:29,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSWOW64\ONEDRIVESETUP.EXE
2025-01-20 23:46:05,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSWOW64\ONEDRIVESETUP.EXE
2025-01-21 01:22:10,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ALPHA\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\UPDATE\ONEDRIVESETUP.EXE
2025-01-21 01:22:16,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ALPHA\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\UPDATE\ONEDRIVESETUP.EXE
2024-10-16 03:22:54,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.OOBENETWORKCONNECTIONFLOW_CW5N1H2TXYEWY\OOBENETWORKCONNECTIONFLOW.EXE
2024-10-16 20:46:50,Op-MSEDGE.EXE-37D25F9A
2024-10-16 20:39:40,Op-MSEDGE.EXE-37D25F9A
2024-10-16 20:20:08,Op-MSEDGE.EXE-37D25F9A
2024-10-16 20:20:07,Op-MSEDGE.EXE-37D25F9A
2024-10-16 20:19:57,Op-MSEDGE.EXE-37D25F9A
2024-10-16 20:19:52,Op-MSEDGE.EXE-37D25F9A
2024-10-16 20:19:43,Op-MSEDGE.EXE-37D25F9A
2024-10-16 20:19:32,Op-MSEDGE.EXE-37D25F9A
2025-01-10 21:14:37,Op-SEARCHAPP.EXE-DD93808B
2025-01-02 22:15:45,Op-SEARCHAPP.EXE-DD93808B
2024-12-21 02:17:58,Op-SEARCHAPP.EXE-DD93808B
2024-12-20 23:41:45,Op-SEARCHAPP.EXE-DD93808B
2024-12-08 02:01:21,Op-SEARCHAPP.EXE-DD93808B
2024-12-08 01:24:45,Op-SEARCHAPP.EXE-DD93808B
2024-12-08 01:14:20,Op-SEARCHAPP.EXE-DD93808B
2024-12-08 01:11:30,Op-SEARCHAPP.EXE-DD93808B
2025-01-21 00:09:44,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\OPENWITH.EXE
2025-01-10 19:55:29,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\OPENWITH.EXE
2024-12-08 02:13:17,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\OPENWITH.EXE
2024-10-16 20:47:08,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\OPENWITH.EXE
2024-10-16 20:39:20,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\OPENWITH.EXE
2025-01-04 22:07:33,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\PING.EXE
2025-01-04 21:59:25,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\PING.EXE
2025-01-04 21:53:02,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\PING.EXE
2025-01-04 21:52:56,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\PING.EXE
2025-01-04 21:52:41,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\PING.EXE
2025-01-02 21:34:44,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\PING.EXE
2025-01-02 21:33:25,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\PING.EXE
2025-01-02 20:57:02,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\PING.EXE
2025-01-10 21:34:19,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\APPDATA\LOCAL\PROGRAMS\PYTHON\PYTHON312\SCRIPTS\PIP.EXE
2025-01-10 21:21:33,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\APPDATA\LOCAL\PROGRAMS\PYTHON\PYTHON312\SCRIPTS\PIP.EXE
2025-01-10 21:20:24,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\APPDATA\LOCAL\PROGRAMS\PYTHON\PYTHON312\SCRIPTS\PIP.EXE
2025-01-10 21:20:17,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\APPDATA\LOCAL\PROGRAMS\PYTHON\PYTHON312\SCRIPTS\PIP.EXE
2025-01-21 01:59:35,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\WINDOWSPOWERSHELL\V1.0\POWERSHELL.EXE
2025-01-21 01:20:06,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\WINDOWSPOWERSHELL\V1.0\POWERSHELL.EXE
2025-01-21 00:45:35,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\WINDOWSPOWERSHELL\V1.0\POWERSHELL.EXE
2025-01-21 00:07:21,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\WINDOWSPOWERSHELL\V1.0\POWERSHELL.EXE
2025-01-11 15:41:19,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\WINDOWSPOWERSHELL\V1.0\POWERSHELL.EXE
2025-01-10 21:39:45,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\WINDOWSPOWERSHELL\V1.0\POWERSHELL.EXE
2025-01-10 21:34:10,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\WINDOWSPOWERSHELL\V1.0\POWERSHELL.EXE
2025-01-10 21:19:46,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\WINDOWSPOWERSHELL\V1.0\POWERSHELL.EXE
2025-01-04 16:25:15,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\WINDOWSPOWERSHELL\V1.0\POWERSHELL_ISE.EXE
2025-01-02 18:19:45,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\WINDOWSPOWERSHELL\V1.0\POWERSHELL_ISE.EXE
2025-01-02 20:33:40,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\DESKTOP\TOOLS\PSEXEC64.EXE
2025-01-02 20:33:22,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\DESKTOP\TOOLS\PSEXEC64.EXE
2025-01-02 20:33:17,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\DESKTOP\TOOLS\PSEXEC64.EXE
2025-01-02 20:18:53,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\DESKTOP\TOOLS\PSEXEC64.EXE
2025-01-02 20:17:16,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\DESKTOP\TOOLS\PSEXEC64.EXE
2025-01-10 21:19:36,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\PY.EXE
2025-01-10 21:15:02,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\APPDATA\LOCAL\TEMP\{AC5D07D0-E51E-439B-A07E-23BF6510786D}\.CR\PYTHON-3.12.8-AMD64.EXE
2025-01-10 21:16:11,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\APPDATA\LOCAL\TEMP\{B05A5567-7ED9-4312-B556-2D76F1E140C0}\.BE\PYTHON-3.12.8-AMD64.EXE
2025-01-10 21:15:01,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\DESKTOP\PYTHON-3.12.8-AMD64.EXE
2025-01-10 20:53:55,\VOLUME{01db1f7e28919d28-3228de47}\PYTHON27\PYTHON.EXE
2025-01-10 20:11:00,\VOLUME{01db1f7e28919d28-3228de47}\PYTHON27\PYTHON.EXE
2025-01-10 20:10:52,\VOLUME{01db1f7e28919d28-3228de47}\PYTHON27\PYTHON.EXE
2025-01-10 20:10:51,\VOLUME{01db1f7e28919d28-3228de47}\PYTHON27\PYTHON.EXE
2025-01-10 20:10:49,\VOLUME{01db1f7e28919d28-3228de47}\PYTHON27\PYTHON.EXE
